customer_tweet_id,customer_text,brand_reply_id,brand_reply_text
16115.0,@AmazonHelp Ur customer care didnt provide me a correct answer,16114,@119535 I'm sorry about the experience. Kindly share your details here: https://t.co/beaaDm0muc and we'll check. ^GK
16122.0,@AmazonHelp Bought a washing machine from Amazon and had a nightmare getting it installed. Neither you guys or the brand was helpful.,16120,@119536 here: https://t.co/beaaDm0muc and I’ll contact you soon. 2/2 ^AH
16122.0,@AmazonHelp Bought a washing machine from Amazon and had a nightmare getting it installed. Neither you guys or the brand was helpful.,16123,"@119536 I'm sorry for the unpleasant experience, I'd like to look into this closely. Kindly drop in your details 1/2 ^AH"
16418.0,@AmazonHelp And there was no indication that they had re-attempted delivery,16421,@119617 Who is the courier shown on the tracking info? Have you contacted the courier? ^LJ
16422.0,@AmazonHelp Intelcom Express. I couldn't contact them last night since I got home after their operating hours. Sent them an email this morning,16423,"@119617 Please let us know if you do not receive your order, or an update, today so we may contact the carrier on your behalf. ^WM"
16426.0,@AmazonHelp somehow Siri can turn off my lights but Alexa is incapable. #pleasefixit #buggedupdate https://t.co/wLNncaWcX1,16425,"@119618 If Alexa doesn't discover your smart home device, here are some solutions to try: https://t.co/4WOgoyFtgG Hope this helps! ^NN"
16428.0,@AmazonHelp Not impressed with Amazon Logistics. Computer parts delayed a week and a refund is the only option? Really disappointed.,16427,@119619 I'm sorry it's been delayed. We'd like to look into this. Please send details about this order here: https://t.co/Wze1ktETWY. ^LH
16433.0,"@119356 @AmazonHelp     horrible service, lousy customer care, non existent courier phone numbers. So much for becoming a Prime customer!",16429,@119620 Sorry to know about the delivery issue. Did we happen to miss estimate as mentioned here: https://t.co/ykWpCt0ely ?^KA
16432.0,@AmazonHelp Yes you have missed the deadline which was set at the time of purchase. After missing that deadline you have given me a new deadline now,16434,@119620 so that we can get in touch with you. (2/2) ^VM
16432.0,@AmazonHelp Yes you have missed the deadline which was set at the time of purchase. After missing that deadline you have given me a new deadline now,16435,@119620 I'm sorry to hear that. Let us investigate this further. Please drop your details here: https://t.co/XjZU0Q7U2F (1/2) ^VM
16436.0,@AmazonHelp Pls call me on 9820255387,16438,"@119620 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^RW"
16436.0,@AmazonHelp Pls call me on 9820255387,16439,@119620 We cannot check your order details here. Kindly fill in the form for further assistance on it. ^RW
16443.0,@AmazonHelp What’s the point in me paying for prime shipping when things are just going to show up days after their estimates? No confidence.,16445,@119621 Unforeseen circumstances can cause delays and we appreciate your patience while we are working to get your packages delivered. ^TN
16448.0,@AmazonHelp こんにちは。先日Amazonギフト券チャージのやり方を教えていただいた者です。チャージが終了しアカウントに登録されたのですが、買い物でお支払い方法のコード入力とはどこに書かれてあるのですか？「次に進む」が表示されず買い物できません。どうすれば良いですか？,16446,@119622 こんにちは、お問い合わせありがとうございます。ギフト券をチャージ済みの場合、コード入力は不要です。次に進めないとのことであれば、金額が不足している可能性がございます。出品者発送ですと別途送料が発生したり、お急ぎ便の代金が加算されているということはございませんか。ET
16447.0,"@AmazonHelp お返事ありがとうございます。
確認してみたところ、金額が不足していたみたいでした。無事に注文ができました！
丁寧な説明ありがとうございます。助かりました。",16449,@119622 リプライありがとうございます。問題が解決したとのことで安心いたしました。これからもhttps://t.co/st4oU5QbhPをどうぞよろしくお願いいたします。TN
16466.0,@AmazonHelp The link didnt go to app instead asked me to buy movies :-) I am looking for those on Amazon prime. Search function said did not exist,16468,@119627 I'm sorry the link didn't work. You can view the list of Audio Descriptions by clicking here: https://t.co/M37Heh3Uak ^AY
16477.0,"@AmazonHelp installed the alexa app,but it doesn't take my India address alexa weather gives me report of Seattle instead of Pune.",16475,@119629 credentials. Click on Settings and set country to India. 2/2 ^SH
16476.0,@AmazonHelp @AmazonHelp The link you sent me this page opens and in its settings I can't find where to change country to India. https://t.co/IXCPlZlzHs,16478,@119629 Please connect with our support team here: https://t.co/2t6DQoUmNZ for further assistance on it. ^RW
16477.0,"@AmazonHelp installed the alexa app,but it doesn't take my India address alexa weather gives me report of Seattle instead of Pune.",16479,@119629 Request you to change the country settings. Please click here:https://t.co/crghASQyRX. Login with your amazon 1/2 ^SH
16758.0,@AmazonHelp fuck you guys. Canceling Prime. Not gonna do business with you guys ever again.,16755,"@119697 This isn't how we want you to feel. We'd like to help, if possible. Please let us know more about what's going. ^BH"
16757.0,@AmazonHelp No one knows what to do to get my refund back to me! https://t.co/q71Ycboikm,16759,"@119697 I'm sorry for the trouble. Generally, the bank can issue a refund to the new active card on file. Please keep us updated. ^LR"
16762.0,@AmazonHelp Did I get a call? No. Being a Prime member means paying someone to treat you like shit. Twice!,16765,"@119698 We can't access your account via Twitter. Without providing personal info, will you please tell us what's going on? ^TN"
16767.0,@AmazonHelp I think this is pretty crappy!,16772,@119698 I'd like to have a member of my team look into this with you! Please submit your information here: https://t.co/HO8C5vgcgW ^ME
16776.0,@AmazonHelp Would like to thankyou for ur efforts..amount credited back to my account today.!!,16775,@119700 You're most welcome. Glad to know that refund has been credited. Have a great day ahead! ^AR
16778.0,"@AmazonHelp Response in mail is just asking to wait n m doing that since last 1 month..it's more than 15 days on Twitter n u doing the same
No solution",16777,"@119700 Apologies. I understand waiting could be tiresome but rest assured, the concerned team is working on a resolution for you. ^MK"
16780.0,@AmazonHelp No..!!,16779,@119700 Request you to check for our response using this link: https://t.co/DTSNmGldJf ^SK
16782.0,"@AmazonHelp How much more time is needed?
I think everything is online..
Is ur seller not responding? Or approval is needed from any ministry?",16781,@119700 Did you receive our email on your revert? ^HK
16784.0,"@AmazonHelp That's what m doing n u making me believe more that refund policy by Amazon in India is really poor..!
Ur seller is even not taking calls nw",16783,"@119700 As you have provided your details, we have our team working on your issue, Gautam. (1/2)^SF"
16788.0,@AmazonHelp Did the same..but din't get any response..n ur chat executive says we don't have any record of u..,16786,@119700 We are right on it! We'll get back to you soon. ^AG
16790.0,"@AmazonHelp Last mail rec'd on 09.10.2017 stating refund will be in my account by 14.10.2017
Bt same not rec'd.",16789,@119700 That's strange. Kindly write back to the email received and we'll check this out for you. ^VM
16792.0,"@AmazonHelp All m getting is apologies but no refund.. everything is online, unable to understand the delay!!",16791,"@119700 You must have received a correspondence to your registered email address, request you to check the same. ^SH"
16794.0,"@AmazonHelp form has been filled awaiting for a solution n refund. I have already invested my energy in explaining before, kindly treat it urgent.",16793,@119700 Apologies for the bad experience. Thanks for sharing your details. We'll get in touch with you. Appreciate your patience. ^AK
16799.0,@AmazonHelp How shameful u guyzz are when product is replaced it come on friday and if i purchase a new it comes tom #complain #amazoneisfraud https://t.co/smxpZ6oidm,16797,@119701 We have sent a correspondence to your registered email ID. Please check and reply.^AH
16798.0,@AmazonHelp Now with #fraud u guyz have started #lying as well not even a single call has come from your team #poorcustomerservice #fraud https://t.co/JDr9VTOeGa,16800,@119701 Sorry about that Aadil. Please respond to this email and we'll check this for you. ^HN
16801.0,@AmazonHelp Is there a human working there or robots cant u see i have replied twice guyzzz pls call on 8424869098 #poorcustomerservice #fraud #complain,16802,@119701 Please don’t provide your details as we consider them to be personal information. Our Twitter page is visible to public. ^YP
16805.0,@AmazonHelp Amazon its a complete fraud now u are saying u will ship till 7th please for god sake #help #cancelorder #refund #fraud #poorcustomerservice https://t.co/riuEM7g6om,16806,@119701 Could you please let us know if you had received any email stating the package was  going to be shipped by 7th ? ^KS
16805.0,@AmazonHelp Amazon its a complete fraud now u are saying u will ship till 7th please for god sake #help #cancelorder #refund #fraud #poorcustomerservice https://t.co/riuEM7g6om,16807,"@119701 That is unusual, Aadil. Looking at the image, I see that the package will be delivered between 3rd to 6th November. ^KS 1/2"
16808.0,@AmazonHelp Do u hav brain the product is taking more then a week to reach me and i am #primememeber and can u read i need a #refund now i dnt #trust,16809,@119701 details here: https://t.co/GIJyeYqKE0 and I'll get back to you. (3/3) ^KA
16813.0,@AmazonHelp This says will be reaching please can some one really #help me I promise wont make any further purchase with #Amazon #help #shameful https://t.co/yuU8kSbKOs,16814,"@119701 Aadil, please reply to the email you've received from our team so that we can assist you accordingly. ^MS"
16815.0,@AmazonHelp Guyzzz i have not received any mail have some common sense if i would i have received it why the f*** i would hav not replied #CommonSense,16816,"@119701 In that case, please fill in the form again here: https://t.co/GIJyeYqKE0 and we'll reach out to you. ^VN"
16817.0,@AmazonHelp When will i be getting a refund of this product #help #pleasebesensable https://t.co/gGgeU6tmhP,16818,@119701 Our team has sent you a correspondence. Kindly check it here: https://t.co/8DAc10S7ww ^AP
16808.0,@AmazonHelp Do u hav brain the product is taking more then a week to reach me and i am #primememeber and can u read i need a #refund now i dnt #trust,16810,@119701 account via Twitter. Please reply to the email you've received from our team or kindly resubmit your (2/3) ^KA
16808.0,@AmazonHelp Do u hav brain the product is taking more then a week to reach me and i am #primememeber and can u read i need a #refund now i dnt #trust,16811,@119701 Sorry to know about the delay with the order. I understand you wish to cancel the order. We can't gain access to your (1/3) ^KA
16801.0,@AmazonHelp Is there a human working there or robots cant u see i have replied twice guyzzz pls call on 8424869098 #poorcustomerservice #fraud #complain,16803,@119701 with your preference and we'll get back. (2/2)^YP
16801.0,@AmazonHelp Is there a human working there or robots cant u see i have replied twice guyzzz pls call on 8424869098 #poorcustomerservice #fraud #complain,16804,"@119701 I'm afraid we haven't received your write-back to us, Aadil. Please respond to our latest correspondence (1/2)"
16820.0,@AmazonHelp Most #pethetic service right look at the time i am waiting since 2 days and guess wat I am a #primemember #badservice #refund https://t.co/KKsr3XCfjz,16819,"@119701 I'd like to take a closer look into this, please share your details here: https://t.co/GIJyeYqKE0. ^AG"
16822.0,@AmazonHelp The moment I tweeted you guyz i got a call from ur agent stating that he will pickup the product tomorrow really bad service #complain,16821,@119701 Sorry for the delay. I'll be sure to pass on your feedback. Kindly wait until the mentioned time frame. Do keep us posted. ^AK
16824.0,@115821 @115850 @AmazonHelp req a replace for one of my purchase it was scheduled for today between 10 to 1 its 3 no one has come #help,16823,@119701 Apologies for the delay. Have you reported this to our support team here: https://t.co/vlvfJr4nN9? ^RB
16826.0,"@AmazonHelp Ordered last Friday, still not here.",16828,@119702 What was the estimated delivery date provided in the order confirmation e-mail? ^MJ
16829.0,@AmazonHelp My guaranteed delivery date was Monday.,16830,@119702 My apologies. What is the latest update on the tracking?: https://t.co/Y5jpI9gRhE ^PK
16831.0,@AmazonHelp USPS still doesn't have it. Said it departed your facility Sunday. Then said it again yesterday.,16832,"@119702 Hey, get in touch with us here: https://t.co/JzP7hlA23B  so we can help you out ^KM"
16834.0,@AmazonHelp Hi ...enough mails done but response is very discouraging... contact me on call,16833,@119703 We would be unable to reach out to you from here. Kindly write back to the email sent by our team (1/2) ^VM
16837.0,@AmazonHelp No updates even after 2 weeks....poor n shame on Amazon...#JeffBezos https://t.co/L7ZGVDnJA9,16836,@119703 Apologies. Request you to reply to our email correspondence for further assistance and we'll look into this. ^MK
16841.0,@AmazonHelp I already replied on mails..no more mails...I have seen the way Amazon handled the situation...call me &amp; clear can it done or not,16838,"@119703 sent by our team and request for a phone call. Once you do so, our team will get back to you through phone soon. 2/2 ^RS"
16844.0,@AmazonHelp Many mails done...need clarification on what I asked...why 500 deposited as compensation..why no action against seller &amp; brand,16843,@119703 further assistance as we wouldn't have the access to your account from here. Appreciate your understanding. 2/2 ^NK
16847.0,@AmazonHelp No updates no mailed issue...pure ignorance....,16846,@119703 Kindly revert to our email correspondence with further query on this and we'll be happy to take it over from there. ^AB
16849.0,@AmazonHelp Not satisfied,16848,@119703 We've made a note of your comments and passed it along to the concerned team. We'd appreciate your understanding. ^MA
16851.0,@AmazonHelp Great response by Amazon.... compensation of 500 INR...no legal action against seller &amp; brand #JeffBezos https://t.co/JmwhiGX814,16850,"@119703 As informed in the email, please be assured that appropriate actions will be taken for improvement. ^NR"
16853.0,@AmazonHelp Already shared...,16852,"@119703 As you've shared your details, we'll work on it and get back to you at the earliest. ^HN"
16855.0,@AmazonHelp One word for Amazon... Pathetic...,16854,@119703 Please share your details in the above link Anurag and we'll check this for you. ^HN
16859.0,@AmazonHelp Stop asking non sense. it's been mid of the day providing hell of details but no response yet. Not even Surya Flames responded #JeffBezos,16856,@119703 email correspondence from our team. Kindly check the same and revert. 2/2 ^MM
16862.0,@AmazonHelp U people not even understanding the situation...there was fire on stove n if cylinder got fired what worst could happened...,16861,@119703 I'm sure our team would reach out to you soon. (2/2) ^VM
16866.0,"@AmazonHelp Order id-407-2808023-6902735
Mails already done",16864,"@119703 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public.^SF"
16870.0,@AmazonHelp Because of Amazon I purchased a product which blasted on day one...n u people asking me to keep cool...where is Surya flames #suryaflam1,16869,"@119703 Apologies for the situation, Anurag. Please share your details here: https://t.co/GIJyeYqKE0 I'll reach &amp; assist. ^SV"
16873.0,@AmazonHelp Do u think it's just normal happening???this is real happened with me...do you still think it's not worth to show quality of product,16872,"@119703 Be assured, we've shared your comments with internal teams for review and to improve our services. (2/2) ^SV"
16877.0,@AmazonHelp @119704  https://t.co/rUjHdeMm9G,16875,"@119703 However, you need to adhere to guidelines here: https://t.co/jimvgYJFRD to post review. (2/2) ^SV"
16834.0,@AmazonHelp Hi ...enough mails done but response is very discouraging... contact me on call,16835,@119703 requesting for a call-back and we'll reach out to you soon. (2/2) ^VM
16885.0,"@AmazonHelp I am getting any mails nor any calls from u.
If not able to solve let me know...I ll uninstall Amazon n share my feedback with others too",16886,@119703 We have emailed you here: https://t.co/DTSNmGldJf Kindly check &amp; reply to it for further assistance.^SY
16888.0,@AmazonHelp As compensation you are giving me 500 InR in account.. shame &amp; unethical...,16891,@119703 I'm sorry about the disappointment. I'll be sure to pass your feedback to the concerned team internally. ^SG
16889.0,@AmazonHelp I already replied on mails...u people just wasting time nothing else.. no action has been taken against seller n brand...as a compensation,16893,"@119703 I understand your concern, Anurag. Please reply to the email you've received from us and I'll get back to you. ^HD"
17183.0,"'Hey @AmazonHelp i haven't received my ""delivered"" order.' 
'Did you check around your house' lmao https://t.co/w6FRcwmoFX",17181,@119790 I'm sorry you didn't receive your order. Did our customer service agent provide a solution for you? ^SE
17187.0,@AmazonHelp Kindly return my prime membership amount,17185,@119791 Please connect with our support team here: https://t.co/2t6DQoUmNZ for further assistance on it. ^RW
17186.0,@AmazonHelp Kindly share my contact number 9800019281 to ur team to contact me,17188,"@119791 Also, please don't provide your contact details as its personal info. Our Twitter page is visible to public. 2/2 ^AB"
17190.0,@AmazonHelp See after getting amount it happens that eveyone become unable in assisting.,17191,"@119791 Due to which we do not have an option to call you back, please use the link provided earlier to request a call back. (2/2) ^SI"
17190.0,@AmazonHelp See after getting amount it happens that eveyone become unable in assisting.,17192,@119791 Twitter being a public platform we do not have access to your order details. (1/2) ^SI
17193.0,@AmazonHelp Thats why i writing here that rest of the people shd know about your services and how you r making fool on name of prime,17194,@119791 further assistance. Appreciate your understanding. (2/2) ^KA
17196.0,"@AmazonHelp I dont need to contact u now, it is as mistake take that i paid for Prime.",17197,@119791 out to our team using the link shared earlier. (2/2) ^GK
17200.0,@AmazonHelp Kindly note i will not received or accept my last order. I have choosen COD but due bad service of Prime i will not accept,17201,@119791 provide your details here:  https://t.co/beaaDm0muc &amp; we'll get this sorted.(2/2)^SF
17200.0,@AmazonHelp Kindly note i will not received or accept my last order. I have choosen COD but due bad service of Prime i will not accept,17202,@119791 I'm sorry for the unpleasant experience. We'd like to change it. Please (1/2)^SF
17203.0,@AmazonHelp I dont want to change my order but will not accept. Order # 403-3917499-2913904,17204,@119791 to you. Please don’t provide your details as we consider them to be personal information. Our Twitter page is public. 2/2 ^SH
17203.0,@AmazonHelp I dont want to change my order but will not accept. Order # 403-3917499-2913904,17205,"@119791 We'd like to assist you with the issue, kindly provide your details through the link provided above and we'll get back 1/2 ^SH"
17196.0,"@AmazonHelp I dont need to contact u now, it is as mistake take that i paid for Prime.",17198,"@119791 I get your disappointment. However, we'll not be able to contact you over Twitter. Kindly reach (1/2) ^GK"
17193.0,@AmazonHelp Thats why i writing here that rest of the people shd know about your services and how you r making fool on name of prime,17195,"@119791 Sorry for the disappointment. As mentioned earlier, please reach out to us using the link provided earlier for (1/2) ^KA"
17186.0,@AmazonHelp Kindly share my contact number 9800019281 to ur team to contact me,17189,@119791 We're unable to arrange a callback for you over Twitter. Please make a request using the link above and we'll oblige. 1/2 ^AB
17207.0,@AmazonHelp When i was not a member everything was under gaurantied delivery and once i paid for membership facility is limited,17206,@119791 We will consider this as feedback and ensure to pass it on internally for improvements. ^RW
17209.0,@AmazonHelp After prime membership gaurantied delivery option has vanished now,17208,"@119791 If the factors do not provide the feasibility of a guaranteed delivery, the option will not be available. (2/2) ^ZH"
17212.0,"@AmazonHelp No use of prime membership, return my money",17211,"@119791 Could you please confirm, if we've missed the estimated delivery date? ^AG"
17214.0,@AmazonHelp Pathetic reply by your caller,17213,@119791 Did we happen to miss the estimated delivery date? ^AG
17221.0,@AmazonHelp This form also has a tab which asks for the email address associated with my Amazon account but there is NONE. How do I fill in that? Urghh,17219,@119793 select 'More order issues' &gt; choose from chat/phone/email we'll be glad to help. (3/3) ^KA
17220.0,@AmazonHelp None of your links are taking me to a solution. Been after this since 3 days. Most pathetic service ever. You guys shall call me ASAP! (1/2),17223,@119793 Please add an email address to your account and then continue to fill the form. Appreciate your patience. ^RW
17227.0,"@AmazonHelp This is very irritating. When I request a call, each time on the call it says, you don't have any order. For more info visit website. Poor!",17226,@119793 I apologize for this. Request you to share the details using this link: https://t.co/cQVomR1pWz and we'll look into it. ^SK
17229.0,"@AmazonHelp I am unable to drop you a mail through this link as there's no email id associated with this account, it's a mobile account. Facing trouble.",17228,@119793 Please log into your account using your mobile number and request a call back from us. We'll reach out to you and help. ^HK
17221.0,@AmazonHelp This form also has a tab which asks for the email address associated with my Amazon account but there is NONE. How do I fill in that? Urghh,17224,"@119793 https://t.co/vlvfJr4nN9 &gt; Login to your Amazon.in account &gt; Under 'Tell us more about your issue', (2/3) ^KA"
17234.0,Going to take this in the consumer court...total fraud from amazon @AmazonHelp i will sue you guys for this ... https://t.co/R8hCqnIS4i,17232,"@119794 We're unable to verify any detail over Twitter, Anjana. Please respond to our email so we could take it from there. ^JC"
17233.0,@AmazonHelp I have replied to the mail also check it and provide some useful reply,17235,@119794 Thank you for confirming. You should hear an update from us soon. Keep an eye on your mailbox. ^MP
17221.0,@AmazonHelp This form also has a tab which asks for the email address associated with my Amazon account but there is NONE. How do I fill in that? Urghh,17225,"@119793 Sorry for the trouble, Asmita. Please follow the path mentioned here to connect with us: Click on the link here: (1/3) ^KA"
17240.0,@AmazonHelp I unable to add money to my Amazon wallet. I called customer service but no action since one month,17238,@119796 I'm sorry for the trouble. Could you tell us more about the issue you're facing while adding amount to your pay balance? ^GK
17239.0,@AmazonHelp Please find attached screenshot https://t.co/uivHzbY3JE,17241,@119796 I'm sorry for the trouble. Please submit your details here: https://t.co/GIJyeYqKE0 and we'll check right away. ^RW
17242.0,@AmazonHelp I have shared the details I need immediate solution for this I have to give order today,17243,@119796 Thanks. We'll check and revert at the earliest. ^HK
17244.0,@AmazonHelp Still I didn't received any update from your end. I have to book order today,17245,@119796 You must have received a response here: https://t.co/cx0UNsZXpj. Please let us know if you do not see the email here. ^KS
17246.0,@AmazonHelp Afternoon only I have replied. I have screenshot also. Till now I didn't received any update. After doing regular follow-up also no action,17247,@119796 I'm sorry for the stretch. We're working on this and we'll reach out to you soon with an update. Appreciate your cooperation. ^KH
17248.0,@AmazonHelp Till now also I don't received any update from your end,17249,@119796 and proceed as per the suggestion. ^SG(2/2)
17248.0,@AmazonHelp Till now also I don't received any update from your end,17250,@119796 I see that we've sent you a correspondence. Kindly check the same here: https://t.co/ubzNHWZvL2 (1/2)
17251.0,@AmazonHelp This is my account only. How you can say this is duplicate account.,17252,"@119796 Twitter being a social platform, we wouldn't be able to check the account info here. Kindly reply to the email sent by us. ^PR"
17256.0,@AmazonHelp wht explanation would you like 2 gv now as mor order got cancelled n products r returned back after waiting 4 mor thn two weeks?,17255,@119798 I'm sorry about that. Could you confirm sharing your details in the link shared earlier? ^GK
17258.0,@AmazonHelp whts benefit? chatted wth 1 of ur executive. aprt fr4 Sorry n Apology he has nothing 2 offer. if u cn do something better thn reply or leave,17257,"@119798 I get you're upset. However, we'd like to get this sorted out, please share the details and we'll reach out to you. ^MS"
17260.0,"@AmazonHelp apologies only dnt work. why last tim i was gvn assurance tht i wont repeat and now it happened again, whts your excuse now?",17259,@119798 I’m sorry for the hassle. Please drop in your details here: https://t.co/GIJyeYqKE0 We will look into it. ^SB
17265.0,@AmazonHelp I have a samsung and roku tvs. On both models I have trouble watching. The roku the most. The samsung is better but I've experienced buffer,17267,@119799 I'm sorry to hear this. Please try these tips and let us know if it improves: https://t.co/PnaAaBPiBh ^BH
17637.0,@AmazonHelp The pick up has been arranged 5 times now and cancelled at the last moment without citing any reason!,17636,@119902 I'd like to take a closer look into it. Please fill in this form: https://t.co/GIJyeYqKE0 and I'll revert shortly. ^AB
17639.0,@AmazonHelp It is a doorstep pick up but I need to bear the charges for the courier while I am struggling to get a refund for the already paid order,17638,@119902 Was a pick up arranged on your order or were you asked to self-return it? Please tell us more. ^HK
17641.0,@AmazonHelp #pathetic customer service. New low in e-commerce. Trying to raise a return request 5 times. #Fail,17640,@119902 Sorry for the trouble while raising a return request. May I know if you have been asked to self return the item? ^SH
17644.0,@AmazonHelp Did you guys do anything?,17643,"@119903 (2/2) For account security reasons, we recommend that you delete any account sensitive information from Twitter. Thank you. ^SE"
17648.0,"@AmazonHelp @7108 Found error on website, one click on $4.85 makes it $285 on card select screen https://t.co/zrzUwV6Cl1",17646,"@119903 to the payment page that you have in your 2nd screenshot? We want to help in the best way possible, so pls let us know! ^KN 2/2"
17656.0,@AmazonHelp @115850 I have bought a product and now it's size is not matching I want to return it and also requested return process.,17651,@119904 You may refer here: https://t.co/M27c4qF86m for details on refund for return shipping charges. Hope this helps! 3/3 ^AB
17655.0,@AmazonHelp I need a solution why u r not helping consumers on self return things. M not bought product to self return. Why Amazon allows such seller,17657,@119904 to our team internally to work on it. 2/2 ^SB
17659.0,@AmazonHelp Also concern how I get my shipping charges back once self return product?,17660,@119904 Please connect with us using this link here: https://t.co/00q4Sqj9zL for further assistance. ^KA
17661.0,@AmazonHelp Thanks a lot for helping your consumers we always grateful to u. There is no online shopping app where problems not occur but to help,17662,@119904 You're welcome. Appreciate your understanding. Do keep us posted for any further assistance and we'll be glad to hep you. ^MK
17655.0,@AmazonHelp I need a solution why u r not helping consumers on self return things. M not bought product to self return. Why Amazon allows such seller,17658,@119904 I'm sorry you had an unpleasant experience regarding the return. I would pass on your comments as feedback 1/2 ^SB
17644.0,@AmazonHelp Did you guys do anything?,17645,"@119903 (1/2) We're here to help! When you have the time, please reach us by phone/chat here: https://t.co/3NIamiPTw7. Thanks. ^SE"
17656.0,@AmazonHelp @115850 I have bought a product and now it's size is not matching I want to return it and also requested return process.,17663,"@119904 we were unable to arrange a return, hence we requested you to cooperate and self-return the order for a refund. 2/3 ^AB"
17656.0,@AmazonHelp @115850 I have bought a product and now it's size is not matching I want to return it and also requested return process.,17664,@119904 Apologies for any trouble. Wherever possible we do offer a return pickup to reduce customer effort. In this case as 1/3 ^AB
17678.0,@AmazonHelp  where does a customer goes to share his/her concerns about the fullfillment centre,17673,@119907 Could you please elaborate your concern about the fulfillment center so that I can assist you accordingly?^SF
17674.0,"@AmazonHelp #unprofessional order id # 
403-7503264-7181114,403-8300003-6354735,403-5491238-8117144",17679,@119907 Please share your details here: https://t.co/GIJyeYqKE0 and I'll reach out to you. (2/2) ^KA
17674.0,"@AmazonHelp #unprofessional order id # 
403-7503264-7181114,403-8300003-6354735,403-5491238-8117144",17680,@119907 This doesn't seem to be right. Apologies for the delivery issue. This isn't what we intended. (1/2) ^KA
17676.0,"@AmazonHelp Being #harrassed by the delivery guys for days, reached out to customer service multiple times but hardly any resolution !",17681,"@119907 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^KA"
17682.0,"@AmazonHelp Oh you are so considerate, then why can't you treat the orders you take with same consideration, #Awful customer service",17683,@119907 We'd like to help with that. Kindly drop in your details using the link provided above and we'll reach out to you. ^AB
17686.0,@AmazonHelp hey I started a Amazon prime trial..i was charged $1..wats that about ?,17684,"@119908 When you sign up for a Prime free trial, we send an authorization to your bank. Here's more info: https://t.co/9Kj5TvSFFo ^JP"
17890.0,@AmazonHelp It was updated to 10/30 later but that was also wrong,17888,"@119969 Has the delivery date been updated on your tracking status? You can find that here:  https://t.co/Y5jpI9gRhE 
^BT"
17889.0,@AmazonHelp Yes. Once from the original date,17891,@119969 What is the current delivery date? Has this passed? ^CL
17892.0,"@AmazonHelp It was expected 10/30-10/31 so yes, it has passed.",17893,@119969 Please contact us: https://t.co/hApLpMlfHN so an agent can look into this for you. ^JJ
17899.0,@AmazonHelp I have called already and spoken to the rep. This keeps repeating. Fire your courier managers in my locality,17901,@119628 Please fill in your details using the link: https://t.co/JzRdscmdH9 and I'll get in touch with you soon. ^AK (2/2)
17903.0,"@AmazonHelp Got it just now about 4 hours after it was supposedly delivered. As I said, unpredictable and non-trustworthy delivery process",17904,@119628 Thanks for keeping us posted. I'll be sure to share your comments on this as feedback with the team internally. ^AB
17899.0,@AmazonHelp I have called already and spoken to the rep. This keeps repeating. Fire your courier managers in my locality,17902,@119628 Apologies for the trouble with the delivery of the order. I'd like to take a closer look at this. ^AK (1/2)
17908.0,"Two DOA orders. First hard drive came bouncing in a giant box, second one crushed in a padded envelope... sigh. Refund on way. @AmazonHelp https://t.co/4bRVrNlrBy",17906,@119970 Please help us to improve by providing your packaging feedback here: https://t.co/9eu9vrS5HB ^SY
17912.0,@AmazonHelp @119973 Es nervt das ich mich seit neusten  beinahe täglich auf. Fire tv stick neu einloggen muss 😈,17911,"@119972 Oje! Melde dich doch gleich mal hier https://t.co/wWn0qM25US und lass meine Kollegen prüfen, was da los sein könnte. Gruß ^DS"
2561.0,Erm @AmazonHelp I bought this item for £5.99... why am I only getting £1.67 back?! https://t.co/lb33bFOcW0,2562,"@116318 I'm sorry you didn't receive the refund amount you expected. Please check here for more info: 
https://t.co/I5rEOyBt2k ^BT"
17918.0,@AmazonHelp Please elaborate. If the charges are of prime subscription on https://t.co/PDFhxlk2Fc then why was i charged 499 in the first place??,17919,@119974 We'd like to have a look into the same; hence the request. Kindly reach out to our support team for further assistance. ^AB
17925.0,@AmazonHelp @115850 at my address. Will pay then return charges. But also want to tell u this is not right that we pay self return courier cost then what's,17920,"@119904 I understand your concern, unfortunately we cannot arrange a return as already mentioned. Kindly self-return the order. ^ZH"
18120.0,I'm facing more bullshitting by @115850 Another package of mine is shown 'delivered' yesterday @AmazonHelp Somethings wrong at amazon...,18118,@120030 Apologies for the mix-up.I’d like to help you; please fill this form: https://t.co/beaaDm0muc and I’ll contact you soon.^SC
18119.0,@AmazonHelp I have filled the form but I don't expect anything concrete to happen besides paying lip-service. No one comes back to say why this happens,18121,"@120030 Thank you for confirming, we are looking into it and will get back to you soon with an update. ^SI"
18122.0,"@AmazonHelp With @115850 Wonders will never cease! Now, with respect to my 'DELIVERED' item, i have received the following sms: ...1/n",18126,"@120030 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public.2/2^SY"
18122.0,"@AmazonHelp With @115850 Wonders will never cease! Now, with respect to my 'DELIVERED' item, i have received the following sms: ...1/n",18127,@120030 We've emailed you here: https://t.co/DTSNmGldJf Kindly check &amp; reply to if for further assistance. 1/2 ^SY
18128.0,"@AmazonHelp 24 to 48 hours 2resolve.But WTH! First,Amazon says 'Delivered' then,says 'Item could not be delivered,as there was no one 2accept delivery'",18129,@120030 received your revert and we'll reach out to you soon. (2/2) ^GK
